Real distance: 0.2173, model distance: 0.2585, diff: 0.0412
Real distance: 0.3798, model distance: 0.3430, diff: 0.0368
Real distance: 0.6832, model distance: 0.7576, diff: 0.0744
Real distance: 0.2281, model distance: 0.2238, diff: 0.0043
Real distance: 0.3416, model distance: 0.3195, diff: 0.0221
Real distance: 0.4625, model distance: 0.4553, diff: 0.0072
Real distance: 0.5867, model distance: 0.5764, diff: 0.0103
Real distance: 0.0761, model distance: 0.1131, diff: 0.0370
Real distance: 0.3335, model distance: 0.3442, diff: 0.0107
Real distance: 0.2599, model distance: 0.2853, diff: 0.0254
Real distance: 0.0422, model distance: 0.0794, diff: 0.0372
Real distance: 0.1976, model distance: 0.2058, diff: 0.0082
Real distance: 0.0041, model distance: 0.0170, diff: 0.0128
Real distance: 0.0230, model distance: 0.0727, diff: 0.0497
Real distance: 0.2458, model distance: 0.2515, diff: 0.0057
Real distance: 0.0130, model distance: 0.0556, diff: 0.0426
Real distance: 0.3209, model distance: 0.3230, diff: 0.0021
Real distance: 0.0704, model distance: 0.1294, diff: 0.0589
Real distance: 0.6086, model distance: 0.5970, diff: 0.0116
Real distance: 0.2315, model distance: 0.2635, diff: 0.0319
Real distance: 0.3302, model distance: 0.3149, diff: 0.0153
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.5911, model distance: 0.5680, diff: 0.0231
Real distance: 0.0086, model distance: 0.0307, diff: 0.0221
Real distance: 0.0225, model distance: 0.0427, diff: 0.0202
Real distance: 0.2118, model distance: 0.2401, diff: 0.0282
Real distance: 0.0049, model distance: 0.0025, diff: 0.0024
Real distance: 0.0178, model distance: 0.0434, diff: 0.0256
Real distance: 0.0214, model distance: 0.0489, diff: 0.0276
Real distance: 0.1199, model distance: 0.1426, diff: 0.0227
Real distance: 0.1452, model distance: 0.1944, diff: 0.0492
Real distance: 0.1906, model distance: 0.2230, diff: 0.0324
Real distance: 0.2138, model distance: 0.2025, diff: 0.0113
Real distance: 0.0772, model distance: 0.1058, diff: 0.0286
Real distance: 0.4790, model distance: 0.4350, diff: 0.0440
Real distance: 0.0468, model distance: 0.1228, diff: 0.0760
Real distance: 0.3772, model distance: 0.3321, diff: 0.0451
Real distance: 0.0071, model distance: 0.0042, diff: 0.0029
Real distance: 0.0413, model distance: 0.0783, diff: 0.0370
Real distance: 0.3452, model distance: 0.3362, diff: 0.0090
Real distance: 0.0371, model distance: 0.0797, diff: 0.0426
Real distance: 0.0056, model distance: 0.0135, diff: 0.0079
Real distance: 0.0697, model distance: 0.1036, diff: 0.0340
Real distance: 0.0838, model distance: 0.1148, diff: 0.0311
Real distance: 0.3891, model distance: 0.3552, diff: 0.0339
Real distance: 0.0647, model distance: 0.1027, diff: 0.0379
Real distance: 0.0086, model distance: 0.0148, diff: 0.0062
Real distance: 0.1415, model distance: 0.1854, diff: 0.0439
Real distance: 0.3263, model distance: 0.3024, diff: 0.0239
Real distance: 0.6418, model distance: 0.6322, diff: 0.0096
Real distance: 0.0097, model distance: 0.0222, diff: 0.0125
Real distance: 0.2452, model distance: 0.2234, diff: 0.0218
Real distance: 0.0581, model distance: 0.0914, diff: 0.0333
Real distance: 0.1517, model distance: 0.2053, diff: 0.0536
Real distance: 0.0139, model distance: 0.0313, diff: 0.0175
Real distance: 0.0044, model distance: 0.0053, diff: 0.0008
Real distance: 0.0692, model distance: 0.1349, diff: 0.0658
Real distance: 0.0085, model distance: 0.0082, diff: 0.0002
Real distance: 0.0252, model distance: 0.0763, diff: 0.0511
Real distance: 0.1804, model distance: 0.2150, diff: 0.0346
Real distance: 0.4713, model distance: 0.4639, diff: 0.0074
Real distance: 0.0091, model distance: 0.0158, diff: 0.0067
Real distance: 0.5311, model distance: 0.5071, diff: 0.0240
Real distance: 0.5406, model distance: 0.4951, diff: 0.0456
Real distance: 0.0052, model distance: 0.0018, diff: 0.0034
Real distance: 0.0698, model distance: 0.1027, diff: 0.0329
Real distance: 0.0041, model distance: 0.0056, diff: 0.0016
Real distance: 0.3307, model distance: 0.3104, diff: 0.0202
Real distance: 0.3738, model distance: 0.3854, diff: 0.0116
Real distance: 0.6299, model distance: 0.6179, diff: 0.0120
Real distance: 0.0673, model distance: 0.1245, diff: 0.0572
Real distance: 0.0103, model distance: 0.0389, diff: 0.0286
Real distance: 0.1992, model distance: 0.2313, diff: 0.0321
Real distance: 0.0075, model distance: 0.0164, diff: 0.0089
Real distance: 0.2378, model distance: 0.2850, diff: 0.0472
Real distance: 0.0105, model distance: 0.0457, diff: 0.0352
Real distance: 0.0403, model distance: 0.0804, diff: 0.0400
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.2738, model distance: 0.2715, diff: 0.0023
Real distance: 0.0098, model distance: 0.0365, diff: 0.0267
Real distance: 0.0125, model distance: 0.0256, diff: 0.0132
Real distance: 0.1948, model distance: 0.1992, diff: 0.0045
Real distance: 0.0407, model distance: 0.0764, diff: 0.0357
Real distance: 0.0085, model distance: 0.0431, diff: 0.0347
Real distance: 0.0181, model distance: 0.0584, diff: 0.0403
Real distance: 0.3998, model distance: 0.3937, diff: 0.0061
Real distance: 0.5393, model distance: 0.5012, diff: 0.0381
Real distance: 0.2470, model distance: 0.2478, diff: 0.0008
Real distance: 0.4661, model distance: 0.4346, diff: 0.0315
Real distance: 0.4315, model distance: 0.4126, diff: 0.0189
Real distance: 0.4331, model distance: 0.3866, diff: 0.0465
Real distance: 0.1584, model distance: 0.2216, diff: 0.0632
Real distance: 0.4709, model distance: 0.4183, diff: 0.0526
Real distance: 0.5316, model distance: 0.5081, diff: 0.0234
Real distance: 0.4523, model distance: 0.4083, diff: 0.0440
Real distance: 0.3580, model distance: 0.3630, diff: 0.0050
Real distance: 0.0203, model distance: 0.0577, diff: 0.0374
Real distance: 0.1355, model distance: 0.1773, diff: 0.0418
Real distance: 0.0194, model distance: 0.0639, diff: 0.0445
Real distance: 0.1079, model distance: 0.1743, diff: 0.0665
Real distance: 0.0862, model distance: 0.1209, diff: 0.0347
Real distance: 0.0957, model distance: 0.1235, diff: 0.0278
Real distance: 0.0760, model distance: 0.1080, diff: 0.0320
Real distance: 0.0078, model distance: 0.0139, diff: 0.0061
Real distance: 0.3225, model distance: 0.3027, diff: 0.0198
Real distance: 0.3509, model distance: 0.3197, diff: 0.0311
Real distance: 0.5147, model distance: 0.4779, diff: 0.0368
Real distance: 0.0000, model distance: 0.0000, diff: 0.0000
Real distance: 0.5952, model distance: 0.5833, diff: 0.0120
Real distance: 0.1127, model distance: 0.1387, diff: 0.0260
Real distance: 0.2045, model distance: 0.2028, diff: 0.0017
Real distance: 0.0793, model distance: 0.1102, diff: 0.0309
Real distance: 0.1705, model distance: 0.1841, diff: 0.0137
Real distance: 0.0031, model distance: 0.0208, diff: 0.0177
Real distance: 0.0332, model distance: 0.0700, diff: 0.0368
Real distance: 0.0553, model distance: 0.1046, diff: 0.0493
Real distance: 0.0501, model distance: 0.0960, diff: 0.0458
Real distance: 0.0096, model distance: 0.0277, diff: 0.0181
Real distance: 0.0611, model distance: 0.1057, diff: 0.0447
Real distance: 0.1704, model distance: 0.2101, diff: 0.0397
Real distance: 0.6129, model distance: 0.5981, diff: 0.0148
Real distance: 0.4396, model distance: 0.4193, diff: 0.0203
Real distance: 0.0080, model distance: 0.0130, diff: 0.0050
Real distance: 0.4980, model distance: 0.4804, diff: 0.0176
Real distance: 0.6460, model distance: 0.6282, diff: 0.0177
Real distance: 0.5840, model distance: 0.5714, diff: 0.0126
Real distance: 0.1938, model distance: 0.1986, diff: 0.0048
Real distance: 0.0660, model distance: 0.1025, diff: 0.0365
Real distance: 0.0705, model distance: 0.1392, diff: 0.0686
Real distance: 0.2096, model distance: 0.2513, diff: 0.0416
Real distance: 0.5603, model distance: 0.5269, diff: 0.0335
Real distance: 0.0473, model distance: 0.0787, diff: 0.0314
Real distance: 0.4086, model distance: 0.3752, diff: 0.0334
Real distance: 0.1235, model distance: 0.1452, diff: 0.0217
Real distance: 0.6062, model distance: 0.5943, diff: 0.0118
Real distance: 0.0085, model distance: 0.0046, diff: 0.0039
Real distance: 0.4875, model distance: 0.4310, diff: 0.0565
Real distance: 0.0167, model distance: 0.0474, diff: 0.0307
Real distance: 0.0496, model distance: 0.0884, diff: 0.0388
Real distance: 0.0316, model distance: 0.0661, diff: 0.0345
Real distance: 0.3298, model distance: 0.2960, diff: 0.0337
Real distance: 0.5319, model distance: 0.5052, diff: 0.0267
Real distance: 0.0816, model distance: 0.1343, diff: 0.0527
Real distance: 0.1215, model distance: 0.1774, diff: 0.0559
Real distance: 0.1309, model distance: 0.1496, diff: 0.0187
Real distance: 0.0529, model distance: 0.1005, diff: 0.0476
Real distance: 0.5542, model distance: 0.5438, diff: 0.0104
Real distance: 0.3377, model distance: 0.2949, diff: 0.0429
Real distance: 0.0425, model distance: 0.0842, diff: 0.0417
Real distance: 0.5277, model distance: 0.5126, diff: 0.0151
Real distance: 0.2952, model distance: 0.3217, diff: 0.0266
Real distance: 0.0797, model distance: 0.1558, diff: 0.0761
Real distance: 0.5674, model distance: 0.5482, diff: 0.0192
Real distance: 0.0124, model distance: 0.0233, diff: 0.0110
Real distance: 0.0449, model distance: 0.0945, diff: 0.0496
Real distance: 0.4763, model distance: 0.4532, diff: 0.0231
Real distance: 0.0222, model distance: 0.0487, diff: 0.0265
Real distance: 0.3612, model distance: 0.3674, diff: 0.0062
Real distance: 0.1984, model distance: 0.2057, diff: 0.0072
Real distance: 0.0235, model distance: 0.0618, diff: 0.0383
Real distance: 0.1553, model distance: 0.1739, diff: 0.0186
Real distance: 0.5139, model distance: 0.4972, diff: 0.0167
Real distance: 0.0055, model distance: 0.0012, diff: 0.0044
Real distance: 0.0089, model distance: 0.0068, diff: 0.0021
Real distance: 0.1501, model distance: 0.1677, diff: 0.0176
Real distance: 0.0271, model distance: 0.0556, diff: 0.0285
Real distance: 0.2359, model distance: 0.2808, diff: 0.0449
Real distance: 0.0041, model distance: 0.0050, diff: 0.0009
Real distance: 0.1262, model distance: 0.1594, diff: 0.0332
Real distance: 0.0249, model distance: 0.0550, diff: 0.0301
Real distance: 0.2419, model distance: 0.2390, diff: 0.0029
Real distance: 0.0329, model distance: 0.0707, diff: 0.0377
Real distance: 0.3733, model distance: 0.3682, diff: 0.0052
Real distance: 0.3903, model distance: 0.3666, diff: 0.0237
Real distance: 0.6551, model distance: 0.6800, diff: 0.0249
Real distance: 0.1809, model distance: 0.2026, diff: 0.0216
Real distance: 0.3091, model distance: 0.3013, diff: 0.0078
Real distance: 0.0177, model distance: 0.0347, diff: 0.0169
Real distance: 0.1539, model distance: 0.1988, diff: 0.0448
Real distance: 0.0138, model distance: 0.0347, diff: 0.0209
Real distance: 0.0209, model distance: 0.0443, diff: 0.0235
Real distance: 0.2891, model distance: 0.2804, diff: 0.0087
Real distance: 0.4459, model distance: 0.4360, diff: 0.0099
Real distance: 0.2139, model distance: 0.2580, diff: 0.0441
Real distance: 0.2753, model distance: 0.2604, diff: 0.0149
Real distance: 0.2072, model distance: 0.2052, diff: 0.0020
Real distance: 0.0119, model distance: 0.0221, diff: 0.0102
Real distance: 0.1077, model distance: 0.1310, diff: 0.0233
Real distance: 0.0071, model distance: 0.0150, diff: 0.0080
Real distance: 0.1438, model distance: 0.1686, diff: 0.0248
Real distance: 0.1159, model distance: 0.1516, diff: 0.0357
Real distance: 0.4591, model distance: 0.4249, diff: 0.0342
Real distance: 0.0261, model distance: 0.0513, diff: 0.0251
Real distance: 0.0525, model distance: 0.0847, diff: 0.0321
Real distance: 0.4588, model distance: 0.4013, diff: 0.0575
Real distance: 0.3782, model distance: 0.3333, diff: 0.0450
Real distance: 0.0298, model distance: 0.0627, diff: 0.0329
Real distance: 0.4802, model distance: 0.4653, diff: 0.0149
Real distance: 0.0386, model distance: 0.0965, diff: 0.0579
Real distance: 0.0229, model distance: 0.0789, diff: 0.0560
Real distance: 0.0587, model distance: 0.1077, diff: 0.0490
Real distance: 0.2198, model distance: 0.2646, diff: 0.0448
Real distance: 0.4350, model distance: 0.3983, diff: 0.0367
Real distance: 0.0065, model distance: 0.0276, diff: 0.0211
Real distance: 0.0532, model distance: 0.0907, diff: 0.0376
Real distance: 0.0752, model distance: 0.1020, diff: 0.0268
Real distance: 0.0098, model distance: 0.0220, diff: 0.0122
Real distance: 0.1257, model distance: 0.1904, diff: 0.0648
Real distance: 0.0126, model distance: 0.0274, diff: 0.0147
Real distance: 0.5079, model distance: 0.4378, diff: 0.0701
Real distance: 0.0160, model distance: 0.0499, diff: 0.0339
Real distance: 0.0190, model distance: 0.0394, diff: 0.0204
Real distance: 0.4502, model distance: 0.4168, diff: 0.0334
Real distance: 0.0022, model distance: 0.0125, diff: 0.0104
Real distance: 0.0600, model distance: 0.0953, diff: 0.0353
Real distance: 0.0449, model distance: 0.0802, diff: 0.0353
Real distance: 0.0559, model distance: 0.0992, diff: 0.0433
Real distance: 0.0350, model distance: 0.0737, diff: 0.0387
Real distance: 0.2806, model distance: 0.2624, diff: 0.0182
Real distance: 0.0686, model distance: 0.1352, diff: 0.0666
Real distance: 0.0203, model distance: 0.0523, diff: 0.0319
Real distance: 0.0076, model distance: 0.0354, diff: 0.0278
Real distance: 0.0337, model distance: 0.0668, diff: 0.0330
Real distance: 0.2369, model distance: 0.2367, diff: 0.0002
Real distance: 0.5621, model distance: 0.5303, diff: 0.0318
Real distance: 0.0414, model distance: 0.0917, diff: 0.0502
Real distance: 0.5630, model distance: 0.5298, diff: 0.0332
Real distance: 0.0909, model distance: 0.1523, diff: 0.0614
Real distance: 0.4749, model distance: 0.4206, diff: 0.0543
Real distance: 0.0564, model distance: 0.1086, diff: 0.0522
Real distance: 0.0293, model distance: 0.0607, diff: 0.0314
Real distance: 0.6121, model distance: 0.5959, diff: 0.0162
Real distance: 0.1067, model distance: 0.1615, diff: 0.0549
Real distance: 0.0141, model distance: 0.0328, diff: 0.0188
Real distance: 0.3667, model distance: 0.3666, diff: 0.0001
Real distance: 0.5312, model distance: 0.5141, diff: 0.0171
Real distance: 0.0130, model distance: 0.0598, diff: 0.0467
Real distance: 0.6572, model distance: 0.6778, diff: 0.0205
Real distance: 0.0404, model distance: 0.1054, diff: 0.0650
Real distance: 0.0951, model distance: 0.1285, diff: 0.0334
Real distance: 0.3272, model distance: 0.2939, diff: 0.0334
Real distance: 0.2868, model distance: 0.2870, diff: 0.0002
Real distance: 0.3416, model distance: 0.3566, diff: 0.0150
Real distance: 0.4929, model distance: 0.4687, diff: 0.0243
Real distance: 0.3356, model distance: 0.3323, diff: 0.0033
Real distance: 0.1873, model distance: 0.2269, diff: 0.0395
Real distance: 0.5142, model distance: 0.4826, diff: 0.0316
Real distance: 0.0143, model distance: 0.0495, diff: 0.0353
Real distance: 0.1780, model distance: 0.1897, diff: 0.0117
Real distance: 0.6048, model distance: 0.5917, diff: 0.0131
Real distance: 0.3798, model distance: 0.3311, diff: 0.0487
Real distance: 0.0745, model distance: 0.1069, diff: 0.0325
Real distance: 0.5063, model distance: 0.4640, diff: 0.0424
Real distance: 0.5864, model distance: 0.5725, diff: 0.0139
Real distance: 0.2053, model distance: 0.2027, diff: 0.0026
Real distance: 0.4235, model distance: 0.4048, diff: 0.0187
Real distance: 0.1056, model distance: 0.1337, diff: 0.0281
Real distance: 0.1139, model distance: 0.1434, diff: 0.0295
Real distance: 0.0096, model distance: 0.0154, diff: 0.0059
Real distance: 0.0417, model distance: 0.0871, diff: 0.0454
Real distance: 0.0376, model distance: 0.0724, diff: 0.0348
Real distance: 0.1611, model distance: 0.1966, diff: 0.0355
Real distance: 0.1525, model distance: 0.2146, diff: 0.0621
Real distance: 0.0836, model distance: 0.1145, diff: 0.0309
Real distance: 0.2387, model distance: 0.2674, diff: 0.0286
Real distance: 0.0357, model distance: 0.0669, diff: 0.0313
Real distance: 0.0025, model distance: 0.0067, diff: 0.0042
Real distance: 0.5323, model distance: 0.4935, diff: 0.0388
Real distance: 0.1577, model distance: 0.1886, diff: 0.0309
Real distance: 0.1768, model distance: 0.2237, diff: 0.0469
Real distance: 0.0061, model distance: 0.0019, diff: 0.0043
Real distance: 0.0260, model distance: 0.0736, diff: 0.0476
Real distance: 0.0750, model distance: 0.1310, diff: 0.0560
Real distance: 0.1408, model distance: 0.1575, diff: 0.0167
Real distance: 0.0556, model distance: 0.1186, diff: 0.0630
Real distance: 0.4168, model distance: 0.4143, diff: 0.0025
Real distance: 0.4677, model distance: 0.4586, diff: 0.0092
Real distance: 0.6273, model distance: 0.6190, diff: 0.0082
Real distance: 0.4688, model distance: 0.4312, diff: 0.0376
Real distance: 0.2057, model distance: 0.2091, diff: 0.0034
Real distance: 0.3028, model distance: 0.2778, diff: 0.0250
Real distance: 0.1846, model distance: 0.2373, diff: 0.0527
Real distance: 0.3605, model distance: 0.3465, diff: 0.0140
Real distance: 0.2063, model distance: 0.2012, diff: 0.0050
Real distance: 0.5352, model distance: 0.4980, diff: 0.0372
Real distance: 0.4311, model distance: 0.3950, diff: 0.0360
